year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct,spread_pct_real,ref_pct,m_freq,inflation_rate,gdp_growth,unemployment_rate,euribor_ref_pct,log_importe,euribor_sq,tedr_pred_pct
2014,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,232299.81,0.513,,3.1098,2.553,2.553,0.513,12,-0.15,1.05,24.65,0.513,12.355788405622848,0.263169,0.4616613919145003
2014,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,45438.38,,0.081,4.1785,4.041,4.041,0.081,3,-0.15,2.71,23.74,0.081,10.72413440893575,0.006561,-0.9289990828961523
2014,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32704.71,0.488,,8.7144,7.897,7.897,0.488,12,-0.15,1.92,24.17,0.488,10.395304959378445,0.238144,-0.267178736450119
2014,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,215974.14,0.329,,2.5581,2.2,2.2,0.329,12,-0.15,2.71,23.74,0.329,12.282918587450048,0.108241,-0.9289990828961523
2014,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13836817.69,,0.083,2.6296,2.524,2.524,0.083,3,-0.15,2.71,23.74,0.083,16.442843618291842,0.006889000000000001,-0.9289990828961523
2014,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8565426.59,,0.083,2.6296,2.524,2.524,0.083,3,-0.15,2.71,23.74,0.083,15.963244611436455,0.006889000000000001,-0.9289990828961523
2014,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7574.46,0.513,,8.6728,7.833,7.833,0.513,12,-0.15,1.05,24.65,0.513,8.932669354606423,0.263169,0.4616613919145003
2014,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,21006.03,0.562,,9.0081,8.094,8.094,0.562,12,-0.15,0.4,25.25,0.562,9.952612422590057,0.31584400000000007,1.0061971200030086
2014,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2043.35,0.604,,21.0401,18.644,18.644,0.604,12,-0.15,1.05,24.65,0.604,7.622835169541632,0.364816,0.4616613919145003
2014,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12131209.72,,0.292,2.7921,2.475,2.475,0.292,3,-0.15,0.4,25.25,0.292,16.311292087975616,0.08526399999999999,1.0061971200030086
2014,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,10745.01,0.469,,9.0228,8.201,8.201,0.469,12,-0.15,1.92,24.17,0.469,9.282289801867154,0.21996099999999996,-0.267178736450119
2014,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,132511.07,0.549,,3.1155,2.523,2.523,0.549,12,-0.15,0.4,25.25,0.549,11.7944290145992,0.30140100000000003,1.0061971200030086
2014,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16639.45,0.549,,9.1979,8.283,8.283,0.549,12,-0.15,0.4,25.25,0.549,9.719591757278767,0.30140100000000003,1.0061971200030086
2014,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,20928.36,0.329,,7.738,7.147,7.147,0.329,12,-0.15,2.71,23.74,0.329,9.94890823685499,0.108241,-0.9289990828961523
2014,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,172626.82,0.362,,2.9595,2.558,2.558,0.362,12,-0.15,1.92,24.17,0.362,12.058893226566576,0.131044,-0.267178736450119
2014,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,139046.34,0.549,,3.1155,2.523,2.523,0.549,12,-0.15,0.4,25.25,0.549,11.842569729669712,0.30140100000000003,1.0061971200030086
2014,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3714050.75,,0.305,2.8166,2.486,2.486,0.305,3,-0.15,0.4,25.25,0.305,15.12763395456185,0.093025,1.0061971200030086
2014,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16987.44,0.362,,9.0847,8.365,8.365,0.362,12,-0.15,1.92,24.17,0.362,9.74028839173349,0.131044,-0.267178736450119
2014,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,98807.42,0.604,,3.0315,2.386,2.386,0.604,12,-0.15,1.05,24.65,0.604,11.500938102776779,0.364816,0.4616613919145003
2014,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,138183.02,,0.081,4.1785,4.041,4.041,0.081,3,-0.15,2.71,23.74,0.081,11.836341554107667,0.006561,-0.9289990828961523
2014,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,157105.13,0.604,,3.0315,2.386,2.386,0.604,12,-0.15,1.05,24.65,0.604,11.964676843215116,0.364816,0.4616613919145003
2014,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2117.84,0.549,,20.9034,18.584,18.584,0.549,12,-0.15,0.4,25.25,0.549,7.658624048102707,0.30140100000000003,1.0061971200030086
2014,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,75223.74,,0.081,4.3337,4.192,4.192,0.081,3,-0.15,2.71,23.74,0.081,11.2282354451945,0.006561,-0.9289990828961523
2014,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,25154.07,0.604,,8.823,7.881,7.881,0.604,12,-0.15,1.05,24.65,0.604,10.132814745668515,0.364816,0.4616613919145003
2014,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,98438.18,,0.081,4.1785,4.041,4.041,0.081,3,-0.15,2.71,23.74,0.081,11.497194174523122,0.006561,-0.9289990828961523
2014,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33643.79,0.562,,9.0081,8.094,8.094,0.562,12,-0.15,0.4,25.25,0.562,10.423613493962279,0.31584400000000007,1.0061971200030086
2014,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5505.87,0.338,,20.8161,18.722,18.722,0.338,12,-0.15,2.71,23.74,0.338,8.613751682664617,0.11424400000000001,-0.9289990828961523
2014,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,397076.52,0.488,,2.9438,2.417,2.417,0.488,12,-0.15,1.92,24.17,0.488,12.891886805091326,0.238144,-0.267178736450119
2014,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17001.62,0.604,,8.823,7.881,7.881,0.604,12,-0.15,1.05,24.65,0.604,9.741122728810508,0.364816,0.4616613919145003
2014,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17868.36,0.592,,8.9368,7.998,7.998,0.592,12,-0.15,1.05,24.65,0.592,9.790842793298363,0.35046399999999994,0.4616613919145003
2014,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7996.5,0.604,,8.823,7.881,7.881,0.604,12,-0.15,1.05,24.65,0.604,8.986884271823673,0.364816,0.4616613919145003
2014,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3397.33,0.513,,21.0029,18.704,18.704,0.513,12,-0.15,1.05,24.65,0.513,8.131039413466988,0.263169,0.4616613919145003
2014,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,195759.57,0.335,,2.7247,2.356,2.356,0.335,12,-0.15,2.71,23.74,0.335,12.184647609840962,0.11222500000000002,-0.9289990828961523
2014,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,20695.4,0.488,,8.7144,7.897,7.897,0.488,12,-0.15,1.92,24.17,0.488,9.937715051085355,0.238144,-0.267178736450119
2014,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,388889.28,0.335,,2.7247,2.356,2.356,0.335,12,-0.15,2.71,23.74,0.335,12.871052526259882,0.11222500000000002,-0.9289990828961523
2014,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,97405.04,,0.33,5.2877,4.867,4.867,0.33,3,-0.15,1.05,24.65,0.33,11.48664350002827,0.10890000000000001,0.4616613919145003
2014,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7394.2,0.469,,9.0228,8.201,8.201,0.469,12,-0.15,1.92,24.17,0.469,8.908586420080061,0.21996099999999996,-0.267178736450119
2014,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,147289.79,,0.325,5.1167,4.707,4.707,0.325,3,-0.15,1.05,24.65,0.325,11.900164075037676,0.10562500000000001,0.4616613919145003
2014,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,168952.59,0.577,,3.1271,2.506,2.506,0.577,12,-0.15,0.4,25.25,0.577,12.037379340806886,0.332929,1.0061971200030086
2014,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9088733.07,,0.081,1.9868,1.893,1.893,0.081,3,-0.15,2.71,23.74,0.081,16.0225461902286,0.006561,-0.9289990828961523
2014,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,283843.59,0.549,,3.1155,2.523,2.523,0.549,12,-0.15,0.4,25.25,0.549,12.556182149054901,0.30140100000000003,1.0061971200030086
2014,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,11593.29,0.549,,9.1979,8.283,8.283,0.549,12,-0.15,0.4,25.25,0.549,9.358268014524587,0.30140100000000003,1.0061971200030086
2014,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,160395.21,0.604,,3.0315,2.386,2.386,0.604,12,-0.15,1.05,24.65,0.604,11.985402345706468,0.364816,0.4616613919145003
2014,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3152671.74,,0.292,2.7921,2.475,2.475,0.292,3,-0.15,0.4,25.25,0.292,14.963761139927497,0.08526399999999999,1.0061971200030086
2014,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,384551.32,0.338,,2.8743,2.499,2.499,0.338,12,-0.15,2.71,23.74,0.338,12.859835131492616,0.11424400000000001,-0.9289990828961523
2014,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34949.5,0.488,,8.7144,7.897,7.897,0.488,12,-0.15,1.92,24.17,0.488,10.461688053711269,0.238144,-0.267178736450119
2014,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4171.97,0.592,,21.0643,18.676,18.676,0.592,12,-0.15,1.05,24.65,0.592,8.336383291493101,0.35046399999999994,0.4616613919145003
2014,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17410.61,0.335,,9.1067,8.412,8.412,0.335,12,-0.15,2.71,23.74,0.335,9.764892504075373,0.11222500000000002,-0.9289990828961523
2014,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18366.24,0.562,,9.0081,8.094,8.094,0.562,12,-0.15,0.4,25.25,0.562,9.81832392195665,0.31584400000000007,1.0061971200030086
2014,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12033160.7,,0.081,2.3324,2.233,2.233,0.081,3,-0.15,2.71,23.74,0.081,16.303176871375385,0.006561,-0.9289990828961523
2014,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31456.72,0.488,,8.7144,7.897,7.897,0.488,12,-0.15,1.92,24.17,0.488,10.356399701004412,0.238144,-0.267178736450119
2014,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5888111.18,,0.081,1.9868,1.893,1.893,0.081,3,-0.15,2.71,23.74,0.081,15.588445991519139,0.006561,-0.9289990828961523
2014,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5633255.99,,0.083,2.6296,2.524,2.524,0.083,3,-0.15,2.71,23.74,0.083,15.544198339062357,0.006889000000000001,-0.9289990828961523
2014,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,21180.37,0.329,,7.738,7.147,7.147,0.329,12,-0.15,2.71,23.74,0.329,9.960877300727333,0.108241,-0.9289990828961523
2014,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9175831.24,,0.305,2.8166,2.486,2.486,0.305,3,-0.15,0.4,25.25,0.305,16.032083655148192,0.093025,1.0061971200030086
2014,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2534.48,0.562,,20.9504,18.611,18.611,0.562,12,-0.15,0.4,25.25,0.562,7.838138247213429,0.31584400000000007,1.0061971200030086
2014,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4076.72,0.577,,21.0645,18.691,18.691,0.577,12,-0.15,0.4,25.25,0.577,8.313293287668731,0.332929,1.0061971200030086
2014,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,24600.85,0.592,,8.9368,7.998,7.998,0.592,12,-0.15,1.05,24.65,0.592,10.110576922344864,0.35046399999999994,0.4616613919145003
2014,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3458.65,0.549,,20.9034,18.584,18.584,0.549,12,-0.15,0.4,25.25,0.549,8.148922706865786,0.30140100000000003,1.0061971200030086
2014,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14199005.28,,0.081,2.3324,2.233,2.233,0.081,3,-0.15,2.71,23.74,0.081,16.468682539841065,0.006561,-0.9289990828961523
2014,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,22199.96,,0.288,5.178,4.803,4.803,0.288,3,-0.15,0.4,25.25,0.288,10.007890810168652,0.08294399999999999,1.0061971200030086
2014,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,266185.68,0.338,,2.8743,2.499,2.499,0.338,12,-0.15,2.71,23.74,0.338,12.491953146125487,0.11424400000000001,-0.9289990828961523
2014,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4537.84,0.604,,21.0401,18.644,18.644,0.604,12,-0.15,1.05,24.65,0.604,8.42042675178009,0.364816,0.4616613919145003
2014,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11297250.16,,0.081,1.9868,1.893,1.893,0.081,3,-0.15,2.71,23.74,0.081,16.24006999391302,0.006561,-0.9289990828961523
2014,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,81272.98,,0.305,5.4664,5.065,5.065,0.305,3,-0.15,0.4,25.25,0.305,11.305581195108735,0.093025,1.0061971200030086
2014,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5192.72,0.338,,20.8161,18.722,18.722,0.338,12,-0.15,2.71,23.74,0.338,8.555205482413792,0.11424400000000001,-0.9289990828961523
2014,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,28774.58,0.577,,8.9272,8.004,8.004,0.577,12,-0.15,0.4,25.25,0.577,10.267282389772697,0.332929,1.0061971200030086
2014,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31916.89,0.362,,9.0847,8.365,8.365,0.362,12,-0.15,1.92,24.17,0.362,10.37092194662197,0.131044,-0.267178736450119
2014,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,130572.8,0.488,,2.9438,2.417,2.417,0.488,12,-0.15,1.92,24.17,0.488,11.77969386314165,0.238144,-0.267178736450119
2014,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16624.32,0.604,,8.823,7.881,7.881,0.604,12,-0.15,1.05,24.65,0.604,9.718682113459113,0.364816,0.4616613919145003
2014,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,208800.27,0.335,,2.7247,2.356,2.356,0.335,12,-0.15,2.71,23.74,0.335,12.249138217347602,0.11222500000000002,-0.9289990828961523
2014,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34145.36,0.604,,8.823,7.881,7.881,0.604,12,-0.15,1.05,24.65,0.604,10.438411270738175,0.364816,0.4616613919145003
2014,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,30858.5,0.577,,8.9272,8.004,8.004,0.577,12,-0.15,0.4,25.25,0.577,10.337199923582395,0.332929,1.0061971200030086
2014,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11845992.95,,0.081,2.3324,2.233,2.233,0.081,3,-0.15,2.71,23.74,0.081,16.287500305098,0.006561,-0.9289990828961523
2014,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5838264.16,,0.325,2.7508,2.401,2.401,0.325,3,-0.15,1.05,24.65,0.325,15.579944249029024,0.10562500000000001,0.4616613919145003
2014,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4642.01,0.513,,21.0029,18.704,18.704,0.513,12,-0.15,1.05,24.65,0.513,8.443118141797486,0.263169,0.4616613919145003
2014,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,107067.13,,0.305,5.4664,5.065,5.065,0.305,3,-0.15,0.4,25.25,0.305,11.581220639790121,0.093025,1.0061971200030086
2014,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,390774.71,0.488,,2.9438,2.417,2.417,0.488,12,-0.15,1.92,24.17,0.488,12.875889042664332,0.238144,-0.267178736450119
2014,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,320377.14,0.604,,3.0315,2.386,2.386,0.604,12,-0.15,1.05,24.65,0.604,12.677257264632779,0.364816,0.4616613919145003
2014,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,396414.59,0.362,,2.9595,2.558,2.558,0.362,12,-0.15,1.92,24.17,0.362,12.890218409625252,0.131044,-0.267178736450119
2014,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,56950.5,,0.097,4.5252,4.362,4.362,0.097,3,-0.15,1.92,24.17,0.097,10.949955307422233,0.009409,-0.267178736450119
2014,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,5298.58,0.604,,8.823,7.881,7.881,0.604,12,-0.15,1.05,24.65,0.604,8.575382851117121,0.364816,0.4616613919145003
2014,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17826.86,0.577,,8.9272,8.004,8.004,0.577,12,-0.15,0.4,25.25,0.577,9.788517681219817,0.332929,1.0061971200030086
2014,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9883015.73,,0.081,2.3324,2.233,2.233,0.081,3,-0.15,2.71,23.74,0.081,16.106328360162717,0.006561,-0.9289990828961523
2014,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2245.73,0.562,,20.9504,18.611,18.611,0.562,12,-0.15,0.4,25.25,0.562,7.717231104751894,0.31584400000000007,1.0061971200030086
2014,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3812.86,0.338,,20.8161,18.722,18.722,0.338,12,-0.15,2.71,23.74,0.338,8.246397078617223,0.11424400000000001,-0.9289990828961523
2014,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,75409.48,,0.097,4.5252,4.362,4.362,0.097,3,-0.15,1.92,24.17,0.097,11.23070153637999,0.009409,-0.267178736450119
2014,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,12848.07,0.329,,7.738,7.147,7.147,0.329,12,-0.15,2.71,23.74,0.329,9.461026714163419,0.108241,-0.9289990828961523
2014,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,126449.41,0.469,,2.9316,2.424,2.424,0.469,12,-0.15,1.92,24.17,0.469,11.747605494481151,0.21996099999999996,-0.267178736450119
2014,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,35236.61,,0.292,5.3222,4.938,4.938,0.292,3,-0.15,0.4,25.25,0.292,10.469869257091847,0.08526399999999999,1.0061971200030086
2014,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17711.39,0.362,,9.0847,8.365,8.365,0.362,12,-0.15,1.92,24.17,0.362,9.782019673676194,0.131044,-0.267178736450119
2014,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,99759.82,0.488,,2.9438,2.417,2.417,0.488,12,-0.15,1.92,24.17,0.488,11.510530800047482,0.238144,-0.267178736450119
2014,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5907713.92,,0.241,2.8778,2.61,2.61,0.241,3,-0.15,1.05,24.65,0.241,15.591769668253205,0.058080999999999994,0.4616613919145003
2014,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,130348.63,0.513,,3.1098,2.553,2.553,0.513,12,-0.15,1.05,24.65,0.513,11.77797558084592,0.263169,0.4616613919145003
2014,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5520.7,0.562,,20.9504,18.611,18.611,0.562,12,-0.15,0.4,25.25,0.562,8.616441062872296,0.31584400000000007,1.0061971200030086
2014,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6347164.65,,0.081,1.9868,1.893,1.893,0.081,3,-0.15,2.71,23.74,0.081,15.66351891689242,0.006561,-0.9289990828961523
2014,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3425255.18,,0.241,2.8778,2.61,2.61,0.241,3,-0.15,1.05,24.65,0.241,15.046686823961593,0.058080999999999994,0.4616613919145003
2014,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,30971.76,0.549,,9.1979,8.283,8.283,0.549,12,-0.15,0.4,25.25,0.549,10.340863387498207,0.30140100000000003,1.0061971200030086
2014,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32024.29,0.562,,9.0081,8.094,8.094,0.562,12,-0.15,0.4,25.25,0.562,10.374281182149383,0.31584400000000007,1.0061971200030086
2014,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,71282.33,,0.288,5.178,4.803,4.803,0.288,3,-0.15,0.4,25.25,0.288,11.174417778225195,0.08294399999999999,1.0061971200030086
2014,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,60168.81,,0.288,5.178,4.803,4.803,0.288,3,-0.15,0.4,25.25,0.288,11.004926010489617,0.08294399999999999,1.0061971200030086
2014,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,221963.24,0.562,,3.15,2.543,2.543,0.562,12,-0.15,0.4,25.25,0.562,12.310271566798384,0.31584400000000007,1.0061971200030086
2014,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34074.51,0.488,,8.7144,7.897,7.897,0.488,12,-0.15,1.92,24.17,0.488,10.436334223437322,0.238144,-0.267178736450119
