year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct,spread_pct_real,ref_pct,m_freq,inflation_rate,gdp_growth,unemployment_rate,euribor_ref_pct,tiene_euribor_12m,tiene_euribor_3m,spread_pred,tin_pred_dec,tedr_pred_pct
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,76398.58,,0.205,5.4437,5.143,5.143,0.20499999999999996,3,1.41,-2.51,26.32,0.205,0,1,1.2506465877019943,0.014556465877019944,1.462721034624903
2013,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,14819.24,0.507,,8.7277,7.89,7.89,0.507,12,1.41,-1.66,26.18,0.507,1,0,4.482977370884019,0.04989977370884018,5.105698577651108
2013,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,15709.93,0.506,,9.1356,8.268,8.268,0.506,12,1.41,-0.25,25.77,0.506,1,0,4.16255825374952,0.0466855825374952,4.76976088350991
2013,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1848.98,0.484,,20.971,18.706,18.706,0.484,12,1.41,-1.66,26.18,0.484,1,0,14.604262188917511,0.15088262188917512,16.17667812063488
2013,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,10820.26,0.545,,8.9613,8.068,8.068,0.545,12,1.41,-2.51,26.32,0.545,1,0,4.457381329004329,0.050023813290043295,5.118682591017909
2013,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26036.1,0.542,,9.4608,8.532,8.532,0.542,12,1.41,-1.27,26.15,0.542,1,0,4.553411336385837,0.05095411336385837,5.216109903560384
2013,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7899197.66,,0.223,2.2845,2.044,2.044,0.22300000000000003,3,1.41,-1.27,26.15,0.223,0,1,1.1551102193645701,0.0137811021936457,1.3844505389539075
2013,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,5427.84,0.543,,9.2194,8.308,8.308,0.543,12,1.41,-1.27,26.15,0.543,1,0,5.894245528006512,0.06437245528006512,6.630607724525617
2013,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1669035.95,,0.21,2.5988,2.367,2.367,0.21,3,1.41,-1.66,26.18,0.21,0,1,1.167918678698494,0.01377918678698494,1.3842572346077997
2013,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,204661.61,0.543,,3.0004,2.417,2.417,0.543,12,1.41,-1.27,26.15,0.543,1,0,0.5207552313836488,0.01063755231383649,1.068956973418289
2013,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,20986.42,0.575,,8.8232,7.91,7.91,0.575,12,1.41,-2.51,26.32,0.575,1,0,4.465439777139527,0.050404397771395264,5.158529970772641
2013,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,137147.67,0.594,,3.1345,2.496,2.496,0.594,12,1.41,-2.51,26.32,0.594,1,0,0.48297129132795313,0.010769712913279533,1.0823032847648406
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5832.49,0.575,,20.9827,18.625,18.625,0.575,12,1.41,-2.51,26.32,0.575,1,0,14.426306775006205,0.15001306775006207,16.076949899672744
2013,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,97471.82,0.541,,2.9918,2.411,2.411,0.541,12,1.41,-0.25,25.77,0.541,1,0,0.5247849617479469,0.010657849617479469,1.071006602874336
2013,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13118794.68,,0.223,3.5191,3.256,3.256,0.22300000000000003,3,1.41,-0.25,25.77,0.223,0,1,1.2125991794055617,0.014355991794055618,1.4424799541999267
2013,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3507.57,0.506,,20.7031,18.459,18.459,0.506,12,1.41,-0.25,25.77,0.506,1,0,14.542723492837428,0.1504872349283743,16.131321885916638
2013,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,108443.51,,0.209,5.7196,5.405,5.405,0.209,3,1.41,-1.66,26.18,0.209,0,1,1.2272133391662663,0.014362133391662663,1.4431000072028244
2013,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,24137.38,,0.226,5.3672,5.048,5.048,0.22599999999999998,3,1.41,-0.25,25.77,0.226,0,1,1.193202436108396,0.014192024361083959,1.4259268082019938
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,350207.63,0.575,,3.0318,2.415,2.415,0.575,12,1.41,-2.51,26.32,0.575,1,0,0.4988338469797823,0.010738338469797822,1.0791347729800949
2013,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,150593.33,0.506,,3.0315,2.484,2.484,0.506,12,1.41,-0.25,25.77,0.506,1,0,0.49941847488187174,0.010054184748818718,1.0100645761208948
2013,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,122270.58,,0.226,5.2781,4.962,4.962,0.22599999999999998,3,1.41,-1.27,26.15,0.226,0,1,1.2223754534306799,0.014483754534306798,1.455379344906027
2013,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34861.74,0.545,,8.9613,8.068,8.068,0.545,12,1.41,-2.51,26.32,0.545,1,0,4.455283533327783,0.05000283533327783,5.116486591310188
2013,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16603.44,0.484,,9.029,8.192,8.192,0.484,12,1.41,-1.66,26.18,0.484,1,0,4.51471610057263,0.0499871610057263,5.114845809833057
2013,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,55200.5,,0.274,5.1172,4.758,4.758,0.274,3,1.41,-0.25,25.77,0.274,0,1,1.1662621123136128,0.014402621123136127,1.447187694061025
2013,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,82964.24,,0.223,5.2769,4.964,4.964,0.22300000000000003,3,1.41,-1.27,26.15,0.223,0,1,1.2095975374135035,0.014325975374135037,1.439449545949989
2013,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32932.36,0.575,,8.8232,7.91,7.91,0.575,12,1.41,-2.51,26.32,0.575,1,0,4.456790783327785,0.050317907833277845,5.149473216735356
2013,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,72927.02,,0.274,5.1172,4.758,4.758,0.274,3,1.41,-0.25,25.77,0.274,0,1,1.1729963431938435,0.014469963431938435,1.4539868924314137
2013,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3156.17,0.545,,21.0616,18.721,18.721,0.545,12,1.41,-2.51,26.32,0.545,1,0,14.437269931359658,0.1498226993135966,16.055127223567588
2013,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,41981.41,,0.201,5.666,5.361,5.361,0.201,3,1.41,-1.66,26.18,0.201,0,1,1.220712110204091,0.01421712110204091,1.4284603044606436
2013,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,53727.51,,0.226,5.2781,4.962,4.962,0.22599999999999998,3,1.41,-1.27,26.15,0.226,0,1,1.2132078987528458,0.01439207898752846,1.4461233376323213
2013,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5457094.56,,0.21,2.5988,2.367,2.367,0.21,3,1.41,-1.66,26.18,0.21,0,1,1.1746400099228251,0.01384640009922825,1.3910406018928345
2013,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,181747.9,0.525,,3.0023,2.437,2.437,0.525,12,1.41,-1.27,26.15,0.525,1,0,0.5697224184437508,0.010947224184437509,1.1002319010217532
2013,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18643.43,0.594,,8.9812,8.037,8.037,0.594,12,1.41,-2.51,26.32,0.594,1,0,4.461202683649683,0.05055202683649683,5.173990532300632
2013,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,219049.72,0.506,,3.0315,2.484,2.484,0.506,12,1.41,-0.25,25.77,0.506,1,0,0.4880080772648918,0.009940080772648918,0.9985491765231114
2013,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,81357.42,0.545,,3.1168,2.528,2.528,0.545,12,1.41,-2.51,26.32,0.545,1,0,0.47439343418509594,0.010193934341850959,1.0241697769549418
2013,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4668.6,0.525,,20.8597,18.571,18.571,0.525,12,1.41,-1.27,26.15,0.525,1,0,14.634164339228613,0.15159164339228615,16.258053151369545
2013,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,387393.29,0.506,,3.0315,2.484,2.484,0.506,12,1.41,-0.25,25.77,0.506,1,0,0.502556492801281,0.01008556492801281,1.0132316820429033
2013,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,341087.77,0.594,,3.1345,2.496,2.496,0.594,12,1.41,-2.51,26.32,0.594,1,0,0.5115843015252368,0.011055843015252368,1.1112038268732416
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1783.67,0.575,,20.9827,18.625,18.625,0.575,12,1.41,-2.51,26.32,0.575,1,0,14.436804257690193,0.15011804257690195,16.088985182297776
2013,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6754924.84,,0.201,3.025,2.794,2.794,0.201,3,1.41,-1.66,26.18,0.201,0,1,1.1517325941182994,0.013527325941182994,1.358841380302711
2013,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5240.66,0.484,,20.971,18.706,18.706,0.484,12,1.41,-1.66,26.18,0.484,1,0,14.630645388508764,0.15114645388508766,16.206952252798757
2013,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16743.95,0.541,,9.1558,8.252,8.252,0.541,12,1.41,-0.25,25.77,0.541,1,0,4.5025264981129975,0.050435264981129976,5.161762389559432
2013,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,306159.7,0.506,,3.0315,2.484,2.484,0.506,12,1.41,-0.25,25.77,0.506,1,0,0.4978595204605851,0.01003859520460585,1.0084912047425343
2013,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,27621.67,0.528,,8.9184,8.045,8.045,0.528,12,1.41,-1.66,26.18,0.528,1,0,4.510901722076171,0.05038901722076171,5.156919351224265
2013,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,132565.1,0.484,,3.0796,2.553,2.553,0.484,12,1.41,-1.66,26.18,0.484,1,0,0.5701786861248772,0.010541786861248771,1.0592870554767098
2013,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,112708.3,0.484,,3.0796,2.553,2.553,0.484,12,1.41,-1.66,26.18,0.484,1,0,0.5536214107336018,0.010376214107336017,1.0425703449711943
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,160019.79,0.575,,3.0318,2.415,2.415,0.575,12,1.41,-2.51,26.32,0.575,1,0,0.4869135338882249,0.010619135338882249,1.067097253239635
2013,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4392.54,0.528,,20.948,18.643,18.643,0.528,12,1.41,-1.66,26.18,0.528,1,0,14.632975371192748,0.15160975371192748,16.26013237307866
2013,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,26278.74,,0.221,5.4786,5.16,5.16,0.22100000000000003,3,1.41,-1.27,26.15,0.221,0,1,1.2039936114760388,0.014249936114760388,1.4317730178285526
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,105359.13,0.575,,3.0318,2.415,2.415,0.575,12,1.41,-2.51,26.32,0.575,1,0,0.47834212429781536,0.010533421242978153,1.058442377332014
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,120824.38,,0.205,5.4437,5.143,5.143,0.20499999999999996,3,1.41,-2.51,26.32,0.205,0,1,1.2521540133229996,0.014571540133229996,1.464243131873455
2013,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,102132.47,,0.226,5.2781,4.962,4.962,0.22599999999999998,3,1.41,-1.27,26.15,0.226,0,1,1.2062819564249159,0.014322819564249158,1.4391309440949351
2013,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16147.08,0.541,,9.1558,8.252,8.252,0.541,12,1.41,-0.25,25.77,0.541,1,0,4.501666498112999,0.050426664981129986,5.1608617871296
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2080.46,0.575,,20.9827,18.625,18.625,0.575,12,1.41,-2.51,26.32,0.575,1,0,14.441225379901317,0.15016225379901318,16.094054307000306
2013,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3918618.2,,0.205,2.6725,2.444,2.444,0.20499999999999996,3,1.41,-2.51,26.32,0.205,0,1,1.108227816283132,0.01313227816283132,1.3189847619033301
2013,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31953.57,0.507,,8.7277,7.89,7.89,0.507,12,1.41,-1.66,26.18,0.507,1,0,4.478511438692887,0.04985511438692886,5.1010241617955865
2013,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,166690.58,0.545,,3.1168,2.528,2.528,0.545,12,1.41,-2.51,26.32,0.545,1,0,0.49329603388822485,0.010382960338882249,1.043251414742219
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,221867.5,0.575,,3.0318,2.415,2.415,0.575,12,1.41,-2.51,26.32,0.575,1,0,0.4631984766769179,0.01038198476676918,1.0431529250258142
2013,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9469312.91,,0.209,2.8427,2.607,2.607,0.209,3,1.41,-1.66,26.18,0.209,0,1,1.1488078963083697,0.013578078963083696,1.3639626421120488
2013,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7275316.58,,0.221,2.9117,2.663,2.663,0.22100000000000003,3,1.41,-1.27,26.15,0.221,0,1,1.1665294494296545,0.013875294494296546,1.393956803133789
2013,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10012432.49,,0.223,2.8338,2.584,2.584,0.22300000000000003,3,1.41,-2.51,26.32,0.223,0,1,1.1670576472241208,0.01390057647224121,1.3965084627407753
2013,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,387929.18,0.525,,3.0023,2.437,2.437,0.525,12,1.41,-1.27,26.15,0.525,1,0,0.5665981145299144,0.010915981145299144,1.0970761466054135
2013,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3672019.41,,0.221,2.9117,2.663,2.663,0.22100000000000003,3,1.41,-1.27,26.15,0.221,0,1,1.1958802476295631,0.01416880247629563,1.423582614777441
2013,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16913.13,0.543,,9.2194,8.308,8.308,0.543,12,1.41,-1.27,26.15,0.543,1,0,4.503083640970141,0.05046083640970141,5.164440302337137
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,87083.18,,0.205,5.4437,5.143,5.143,0.20499999999999996,3,1.41,-2.51,26.32,0.205,0,1,1.252159052348459,0.01457159052348459,1.4642482199687779
2013,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,121506.22,0.541,,2.9918,2.411,2.411,0.541,12,1.41,-0.25,25.77,0.541,1,0,0.5287615643774526,0.010697615643774527,1.0750223018107574
2013,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8345659.04,,0.221,2.9117,2.663,2.663,0.22100000000000003,3,1.41,-1.27,26.15,0.221,0,1,1.1688163611845663,0.013898163611845664,1.3962649357058599
2013,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8230811.5,,0.226,2.6487,2.4,2.4,0.22599999999999998,3,1.41,-1.27,26.15,0.226,0,1,1.171192843868549,0.01397192843868549,1.4037101052969403
2013,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,173789.61,0.541,,2.9918,2.411,2.411,0.541,12,1.41,-0.25,25.77,0.541,1,0,0.5228122907817672,0.010638122907817672,1.0690145916953275
2013,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,148342.21,,0.206,5.3958,5.096,5.096,0.206,3,1.41,-2.51,26.32,0.206,0,1,1.1790362385072515,0.013850362385072514,1.3914404970033933
2013,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4642.85,0.541,,20.8361,18.536,18.536,0.541,12,1.41,-0.25,25.77,0.541,1,0,14.571457042297773,0.15112457042297772,16.20444089939783
2013,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,21873.94,,0.274,5.1172,4.758,4.758,0.274,3,1.41,-0.25,25.77,0.274,0,1,1.1709384433621934,0.014449384433621936,1.45190910708497
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,114975.27,,0.205,5.4437,5.143,5.143,0.20499999999999996,3,1.41,-2.51,26.32,0.205,0,1,1.2486153012017873,0.014536153012017872,1.4606700018866547
2013,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10695553.23,,0.221,2.9117,2.663,2.663,0.22100000000000003,3,1.41,-1.27,26.15,0.221,0,1,1.1934407340437334,0.014144407340437334,1.4211200233825494
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,346323.58,0.575,,3.0318,2.415,2.415,0.575,12,1.41,-2.51,26.32,0.575,1,0,0.5030778729538082,0.010780778729538082,1.0834208456438343
2013,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,182975.54,0.542,,2.9929,2.411,2.411,0.542,12,1.41,-0.25,25.77,0.542,1,0,0.4943192349828818,0.010363192349828819,1.041255737688851
2013,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2533.7,0.542,,20.6773,18.401,18.401,0.542,12,1.41,-0.25,25.77,0.542,1,0,14.538574658209638,0.1508057465820964,16.16785821118716
2013,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5635430.03,,0.226,3.1289,2.871,2.871,0.22599999999999998,3,1.41,-0.25,25.77,0.226,0,1,1.1738170789590523,0.013998170789590522,1.4063588641207492
2013,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,60233.19,,0.223,5.4629,5.143,5.143,0.22300000000000003,3,1.41,-2.51,26.32,0.223,0,1,1.3027980791179852,0.015257980791179852,1.5335714344867135
2013,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3928.33,0.507,,20.8761,18.603,18.603,0.507,12,1.41,-1.66,26.18,0.507,1,0,14.62728125632459,0.1513428125632459,16.229488666243142
2013,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,28636.73,,0.226,5.2781,4.962,4.962,0.22599999999999998,3,1.41,-1.27,26.15,0.226,0,1,1.2014092500041775,0.014274092500041776,1.43421167886566
2013,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2667.01,0.525,,20.8597,18.571,18.571,0.525,12,1.41,-1.27,26.15,0.525,1,0,14.617533726452505,0.15142533726452506,16.238961359690784
2013,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,315546.32,0.594,,3.1345,2.496,2.496,0.594,12,1.41,-2.51,26.32,0.594,1,0,0.5103268015252368,0.011043268015252367,1.109933531155849
2013,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,110263.11,,0.226,5.3672,5.048,5.048,0.22599999999999998,3,1.41,-0.25,25.77,0.226,0,1,1.2109878663455769,0.014369878663455769,1.4438819700511862
2013,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4821.99,0.507,,20.8761,18.603,18.603,0.507,12,1.41,-1.66,26.18,0.507,1,0,14.630676820806894,0.15137676820806892,16.233386218590763
2013,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13626.3,0.525,,9.229,8.335,8.335,0.525,12,1.41,-1.27,26.15,0.525,1,0,4.489283085474983,0.050142830854749826,5.131142300103875
2013,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32450.89,0.525,,9.229,8.335,8.335,0.525,12,1.41,-1.27,26.15,0.525,1,0,4.489930925095373,0.050149309250953726,5.131820549200383
2013,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3317491.37,,0.274,2.729,2.431,2.431,0.274,3,1.41,-0.25,25.77,0.274,0,1,1.2081678333276629,0.01482167833327663,1.4895026310894677
2013,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,150377.55,0.542,,2.9929,2.411,2.411,0.542,12,1.41,-0.25,25.77,0.542,1,0,0.4979984748818717,0.010399984748818716,1.0449701427629687
2013,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2568.09,0.542,,20.6773,18.401,18.401,0.542,12,1.41,-0.25,25.77,0.542,1,0,14.543226277257256,0.15085226277257258,16.173194943690472
2013,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,45026.24,,0.274,5.1172,4.758,4.758,0.274,3,1.41,-0.25,25.77,0.274,0,1,1.1674829810004814,0.014414829810004814,1.4484203183519728
2013,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7508870.99,,0.226,3.1289,2.871,2.871,0.22599999999999998,3,1.41,-0.25,25.77,0.226,0,1,1.1508668860312368,0.013768668860312368,1.3831957615577872
2013,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18898.68,0.507,,8.7277,7.89,7.89,0.507,12,1.41,-1.66,26.18,0.507,1,0,4.479552805671452,0.04986552805671452,5.102114126000101
2013,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7209468.53,,0.205,2.6725,2.444,2.444,0.20499999999999996,3,1.41,-2.51,26.32,0.205,0,1,1.0893009566544565,0.012943009566544565,1.2998930370325956
2013,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,52505.25,,0.223,5.2769,4.964,4.964,0.22300000000000003,3,1.41,-1.27,26.15,0.223,0,1,1.2031702515237308,0.014261702515237309,1.432960867091193
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4213.14,0.575,,20.9827,18.625,18.625,0.575,12,1.41,-2.51,26.32,0.575,1,0,14.424957838276272,0.14999957838276273,16.07540343708802
2013,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13571045.98,,0.221,2.9117,2.663,2.663,0.22100000000000003,3,1.41,-1.27,26.15,0.221,0,1,1.2024599793082726,0.014234599793082727,1.4302247894955933
2013,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12445941.73,,0.201,3.025,2.794,2.794,0.201,3,1.41,-1.66,26.18,0.201,0,1,1.1898521394259332,0.013908521394259332,1.397310336713553
2013,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,323042.5,0.541,,2.9918,2.411,2.411,0.541,12,1.41,-0.25,25.77,0.541,1,0,0.5324292229198905,0.010734292229198906,1.078726148901099
