year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct_real,ref_pct,m_freq,euribor_ref_pct,tiene_euribor_12m,tiene_euribor_3m,spread_pred,tin_pred_dec,tedr_pred_pct
2013,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5327.76,0.484,,20.971,18.706,0.484,12,0.484,1,0,14.96199999999999,0.15445999999999993,16.587790525780676
2013,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,24366.06,0.594,,8.9812,8.037,0.594,12,0.594,1,0,4.675999999999995,0.05269999999999995,5.399174421454411
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,67189.3,,0.205,5.4437,5.143,0.20499999999999996,3,0.205,0,1,1.3144300000000002,0.015194300000000003,1.5271385504856072
2013,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31766.18,0.506,,9.1356,8.268,0.506,12,0.506,1,0,4.007999999999996,0.04513999999999996,4.608571887550061
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,330532.98,0.575,,3.0318,2.415,0.575,12,0.575,1,0,0.5888600000000007,0.011638600000000006,1.1700885617207835
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,84427.0,,0.205,5.4437,5.143,0.20499999999999996,3,0.205,0,1,1.3144300000000002,0.015194300000000003,1.5271385504856072
2013,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,6272.45,0.506,,9.1356,8.268,0.506,12,0.506,1,0,4.117269999999996,0.04623269999999996,4.72250614080163
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,27104.69,,0.205,5.4437,5.143,0.20499999999999996,3,0.205,0,1,1.3144300000000002,0.015194300000000003,1.5271385504856072
2013,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,37718.16,,0.226,5.3672,5.048,0.22599999999999998,3,0.226,0,1,1.2085700000000004,0.014345700000000003,1.441440904846969
2013,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9694056.18,,0.221,2.9117,2.663,0.22100000000000003,3,0.221,0,1,1.1810399999999992,0.014020399999999992,1.4086025946596914
2013,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,92927.21,,0.209,5.7196,5.405,0.209,3,0.209,0,1,1.2513799999999988,0.014603799999999988,1.4675005679133601
2013,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18991.85,0.507,,8.7277,7.89,0.507,12,0.507,1,0,4.61420000000001,0.0512120000000001,5.243132184679333
2013,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3426382.15,,0.226,3.1289,2.871,0.22599999999999998,3,0.226,0,1,1.1620600000000003,0.013880600000000003,1.3944922736929932
2013,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5576278.63,,0.274,2.729,2.431,0.274,3,0.274,0,1,1.2021599999999995,0.014761599999999996,1.483435407907563
2013,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16308.5,0.528,,8.9184,8.045,0.528,12,0.528,1,0,4.675999999999995,0.05203999999999995,5.329935985579137
2013,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,131900.71,,0.209,5.7196,5.405,0.209,3,0.209,0,1,1.2487399999999989,0.014577399999999989,1.4648348260109634
2013,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17631.16,0.507,,8.7277,7.89,0.507,12,0.507,1,0,4.61420000000001,0.0512120000000001,5.243132184679333
2013,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13638.37,0.575,,8.8232,7.91,0.575,12,0.575,1,0,4.675999999999995,0.052509999999999946,5.379237869207021
2013,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2310.8,0.545,,21.0616,18.721,0.545,12,0.545,1,0,14.94795999999999,0.15492959999999992,16.64185587672766
2013,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,131828.65,0.594,,3.1345,2.496,0.594,12,0.594,1,0,0.5893000000000008,0.011833000000000008,1.1897387193443354
2013,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2343.78,0.545,,21.0616,18.721,0.545,12,0.545,1,0,14.94795999999999,0.15492959999999992,16.64185587672766
2013,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,10787.67,0.484,,9.029,8.192,0.484,12,0.484,1,0,4.673999999999993,0.05157999999999993,5.281703552854511
2013,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,82080.46,0.484,,3.0796,2.553,0.484,12,0.484,1,0,0.5970000000000009,0.010810000000000007,1.0863720198190485
2013,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8061270.86,,0.226,3.1289,2.871,0.22599999999999998,3,0.226,0,1,1.1602000000000003,0.013862000000000003,1.3926150335156207
2013,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3060.87,0.542,,20.8891,18.579,0.542,12,0.542,1,0,14.909079999999987,0.15451079999999986,16.59363805425096
2013,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1602.95,0.525,,20.8597,18.571,0.525,12,0.525,1,0,14.934999999999967,0.15459999999999968,16.6039064122131
2013,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2948941.92,,0.209,2.8427,2.607,0.209,3,0.209,0,1,1.116620000000001,0.01325620000000001,1.3314861889484497
2013,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5528.8,0.506,,20.7031,18.459,0.506,12,0.506,1,0,14.909079999999987,0.15415079999999987,16.552204673564397
2013,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2848322.69,,0.206,2.672,2.443,0.206,3,0.206,0,1,1.0969100000000005,0.013029100000000004,1.3085767733631348
2013,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,85576.89,,0.226,5.3672,5.048,0.22599999999999998,3,0.226,0,1,1.2100100000000003,0.014360100000000002,1.4428947165918693
2013,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,399911.98,0.506,,3.0315,2.484,0.506,12,0.506,1,0,0.5174300000000008,0.010234300000000009,1.0282442981553785
2013,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10025459.93,,0.201,3.025,2.794,0.201,3,0.201,0,1,1.118500000000001,0.013195000000000009,1.3253121095569753
2013,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5344.7,0.507,,20.8761,18.603,0.507,12,0.507,1,0,14.926809999999968,0.15433809999999967,16.573759856140448
2013,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,135341.42,,0.223,5.4629,5.143,0.22300000000000003,3,0.223,0,1,1.3636100000000007,0.015866100000000008,1.5950158969847639
2013,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,338199.48,0.507,,3.0433,2.495,0.507,12,0.507,1,0,0.5702700000000003,0.010772700000000003,1.0826049560408002
2013,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,205342.86,0.525,,3.0023,2.437,0.525,12,0.525,1,0,0.5170000000000009,0.010420000000000009,1.0469908504805225
2013,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1158.44,0.542,,20.8891,18.579,0.542,12,0.542,1,0,14.909079999999987,0.15451079999999986,16.59363805425096
2013,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26763.52,0.542,,8.9007,8.015,0.542,12,0.542,1,0,4.0432,0.045852,4.682798195521931
2013,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14681201.6,,0.21,2.5988,2.367,0.21,3,0.21,0,1,1.113060000000001,0.01323060000000001,1.3289035369910218
2013,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,371942.45,0.541,,2.9918,2.411,0.541,12,0.541,1,0,0.5174300000000008,0.010584300000000008,1.063579715586327
2013,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2208524.16,,0.205,2.6725,2.444,0.20499999999999996,3,0.205,0,1,1.0911599999999997,0.012961599999999997,1.3017681676285031
2013,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1566.99,0.545,,21.0616,18.721,0.545,12,0.545,1,0,14.94795999999999,0.15492959999999992,16.64185587672766
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,29408.96,,0.205,5.4437,5.143,0.20499999999999996,3,0.205,0,1,1.3144300000000002,0.015194300000000003,1.5271385504856072
2013,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13068.42,0.525,,9.229,8.335,0.525,12,0.525,1,0,4.634000000000011,0.05159000000000011,5.282751868684099
2013,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17646.49,0.594,,8.9812,8.037,0.594,12,0.594,1,0,4.675999999999995,0.05269999999999995,5.399174421454411
2013,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2808.92,0.543,,20.8156,18.516,0.543,12,0.543,1,0,14.909079999999987,0.15452079999999985,16.594789174201942
2013,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9139876.35,,0.206,2.672,2.443,0.206,3,0.206,0,1,1.0969100000000005,0.013029100000000004,1.3085767733631348
2013,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18866.09,0.528,,8.9184,8.045,0.528,12,0.528,1,0,4.675999999999995,0.05203999999999995,5.329935985579137
2013,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5393340.46,,0.21,2.5988,2.367,0.21,3,0.21,0,1,1.111000000000001,0.01321000000000001,1.3268253411079955
2013,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23296.06,0.525,,9.229,8.335,0.525,12,0.525,1,0,4.634000000000011,0.05159000000000011,5.282751868684099
2013,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4574.29,0.528,,20.948,18.643,0.528,12,0.528,1,0,14.94795999999999,0.15475959999999991,16.622281013625482
2013,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17262.5,0.542,,9.4608,8.532,0.542,12,0.542,1,0,4.786999999999992,0.05328999999999992,5.461104702416453
2013,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,190654.62,0.545,,3.1168,2.528,0.545,12,0.545,1,0,0.5888600000000007,0.011338600000000008,1.1397711084204065
2013,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1142.65,0.528,,20.948,18.643,0.528,12,0.528,1,0,14.94795999999999,0.15475959999999991,16.622281013625482
2013,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12251880.57,,0.274,2.729,2.431,0.274,3,0.274,0,1,1.2021599999999995,0.014761599999999996,1.483435407907563
2013,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,69342.49,,0.223,5.2769,4.964,0.22300000000000003,3,0.223,0,1,1.1944099999999995,0.014174099999999995,1.4241173838756005
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,201360.82,0.575,,3.0318,2.415,0.575,12,0.575,1,0,0.5888600000000007,0.011638600000000006,1.1700885617207835
2013,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,83083.68,,0.223,5.4629,5.143,0.22300000000000003,3,0.223,0,1,1.3752700000000007,0.015982700000000006,1.6068000111909786
2013,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,101842.15,0.545,,3.1168,2.528,0.545,12,0.545,1,0,0.5893000000000008,0.01134300000000001,1.1402157042186278
2013,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,349346.39,0.542,,3.0081,2.425,0.542,12,0.542,1,0,0.5255500000000011,0.010675500000000011,1.0727889761990683
2013,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,60739.2,,0.226,5.2781,4.962,0.22599999999999998,3,0.226,0,1,1.2208099999999988,0.014468099999999989,1.4537987474326108
2013,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5298.58,0.507,,20.8761,18.603,0.507,12,0.507,1,0,14.926809999999968,0.15433809999999967,16.573759856140448
2013,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,97878.26,,0.226,5.2781,4.962,0.22599999999999998,3,0.226,0,1,1.220999999999999,0.01446999999999999,1.45399058459863
2013,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4608756.5,,0.206,2.672,2.443,0.206,3,0.206,0,1,1.0969100000000005,0.013029100000000004,1.3085767733631348
2013,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,63911.79,,0.223,5.4629,5.143,0.22300000000000003,3,0.223,0,1,1.3752700000000007,0.015982700000000006,1.6068000111909786
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,79962.66,,0.205,5.4437,5.143,0.20499999999999996,3,0.205,0,1,1.3144300000000002,0.015194300000000003,1.5271385504856072
2013,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,23233.36,,0.201,5.666,5.361,0.201,3,0.201,0,1,1.2530599999999987,0.014540599999999987,1.461119021260937
2013,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,14935.8,0.484,,9.029,8.192,0.484,12,0.484,1,0,4.673999999999993,0.05157999999999993,5.281703552854511
2013,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6999773.94,,0.201,3.025,2.794,0.201,3,0.201,0,1,1.118500000000001,0.013195000000000009,1.3253121095569753
2013,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,9512.4,0.507,,8.7277,7.89,0.507,12,0.507,1,0,4.61420000000001,0.0512120000000001,5.243132184679333
2013,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,29378.37,0.541,,9.1558,8.252,0.541,12,0.541,1,0,4.786999999999992,0.05327999999999992,5.460054758806399
2013,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4130370.7,,0.223,2.8338,2.584,0.22300000000000003,3,0.223,0,1,1.1272800000000003,0.013502800000000002,1.3563666384324824
2013,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,126805.28,,0.201,5.666,5.361,0.201,3,0.201,0,1,1.250299999999999,0.014512999999999991,1.4583322272337496
2013,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16244.03,0.594,,8.9812,8.037,0.594,12,0.594,1,0,4.675999999999995,0.05269999999999995,5.399174421454411
2013,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,90038.34,,0.206,5.3958,5.096,0.206,3,0.206,0,1,1.1966099999999997,0.014026099999999996,1.4091779359493017
2013,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,179432.03,0.594,,3.1345,2.496,0.594,12,0.594,1,0,0.5893000000000008,0.011833000000000008,1.1897387193443354
2013,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3514634.9,,0.209,2.8427,2.607,0.209,3,0.209,0,1,1.116620000000001,0.01325620000000001,1.3314861889484497
2013,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,84325.68,0.594,,3.1345,2.496,0.594,12,0.594,1,0,0.5893000000000008,0.011833000000000008,1.1897387193443354
2013,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,178746.48,0.543,,3.0004,2.417,0.543,12,0.543,1,0,0.5178800000000009,0.010608800000000009,1.066053619024654
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,360294.05,0.575,,3.0318,2.415,0.575,12,0.575,1,0,0.5886400000000007,0.011636400000000007,1.1698662034116847
2013,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,9914.96,0.542,,9.4608,8.532,0.542,12,0.542,1,0,4.786999999999992,0.05328999999999992,5.461104702416453
2013,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2245149.38,,0.274,2.729,2.431,0.274,3,0.274,0,1,1.2012299999999996,0.014752299999999996,1.4824962360959093
2013,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,57123.78,,0.226,5.2781,4.962,0.22599999999999998,3,0.226,0,1,1.2208099999999988,0.014468099999999989,1.4537987474326108
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,56444.37,,0.205,5.4437,5.143,0.20499999999999996,3,0.205,0,1,1.3144300000000002,0.015194300000000003,1.5271385504856072
2013,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4845.54,0.525,,20.8597,18.571,0.525,12,0.525,1,0,14.934999999999967,0.15459999999999968,16.6039064122131
2013,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11278728.88,,0.223,3.5191,3.256,0.22300000000000003,3,0.223,0,1,1.2007199999999996,0.014237199999999995,1.430487283794779
2013,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,28375.51,0.543,,9.2194,8.308,0.543,12,0.543,1,0,4.786999999999992,0.05329999999999992,5.462154655608775
2013,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5051.59,0.545,,21.0616,18.721,0.545,12,0.545,1,0,14.94795999999999,0.15492959999999992,16.64185587672766
2013,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13682.3,0.543,,9.2194,8.308,0.543,12,0.543,1,0,4.786999999999992,0.05329999999999992,5.462154655608775
2013,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14328722.16,,0.226,2.6487,2.4,0.22599999999999998,3,0.226,0,1,1.1658100000000005,0.013918100000000004,1.39827710256466
2013,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6750814.39,,0.226,2.6487,2.4,0.22599999999999998,3,0.226,0,1,1.1659700000000006,0.013919700000000005,1.3984385906915087
2013,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5927504.73,,0.205,2.6725,2.444,0.20499999999999996,3,0.205,0,1,1.0911599999999997,0.012961599999999997,1.3017681676285031
2013,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4462.23,0.575,,20.9827,18.625,0.575,12,0.575,1,0,14.94795999999999,0.1552295999999999,16.676407100095105
2013,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6858677.87,,0.226,3.1289,2.871,0.22599999999999998,3,0.226,0,1,1.1620600000000003,0.013880600000000003,1.3944922736929932
2013,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,67482.19,,0.201,5.666,5.361,0.201,3,0.201,0,1,1.2530599999999987,0.014540599999999987,1.461119021260937
2013,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8731395.14,,0.223,2.8338,2.584,0.22300000000000003,3,0.223,0,1,1.1272800000000003,0.013502800000000002,1.3563666384324824
2013,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,6704.8,0.542,,9.4608,8.532,0.542,12,0.542,1,0,4.786999999999992,0.05328999999999992,5.461104702416453
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,20941.8,,0.205,5.4437,5.143,0.20499999999999996,3,0.205,0,1,1.3144300000000002,0.015194300000000003,1.5271385504856072
2013,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3562.83,0.484,,20.971,18.706,0.484,12,0.484,1,0,14.96199999999999,0.15445999999999993,16.587790525780676
2013,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,179221.23,0.525,,3.0023,2.437,0.525,12,0.525,1,0,0.5170000000000009,0.010420000000000009,1.0469908504805225
2013,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,146946.85,0.528,,3.1036,2.532,0.528,12,0.528,1,0,0.5893000000000008,0.01117300000000001,1.1230394417691691
2013,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2565.34,0.506,,20.7031,18.459,0.506,12,0.506,1,0,14.909079999999987,0.15415079999999987,16.552204673564397
2013,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,97501.8,,0.205,5.4437,5.143,0.20499999999999996,3,0.205,0,1,1.3144300000000002,0.015194300000000003,1.5271385504856072
2013,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,27231.64,0.542,,8.9007,8.015,0.542,12,0.542,1,0,4.0432,0.045852,4.682798195521931
2013,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,115401.68,,0.221,5.4786,5.16,0.22100000000000003,3,0.221,0,1,1.2328699999999997,0.014538699999999996,1.460927175109017
2013,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,374330.41,0.525,,3.0023,2.437,0.525,12,0.525,1,0,0.5170000000000009,0.010420000000000009,1.0469908504805225
2013,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,118549.99,,0.274,5.1172,4.758,0.274,3,0.274,0,1,1.1612899999999993,0.014352899999999991,1.4421678089831858
2013,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11334101.48,,0.223,2.2845,2.044,0.22300000000000003,3,0.223,0,1,1.1627500000000004,0.013857500000000005,1.3921608659859919
2013,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,121961.18,,0.223,5.4629,5.143,0.22300000000000003,3,0.223,0,1,1.364950000000001,0.01587950000000001,1.5963701141980424
2013,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,368054.76,0.594,,3.1345,2.496,0.594,12,0.594,1,0,0.5886400000000007,0.011826400000000008,1.189071526994323
2013,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,120248.89,,0.223,5.4629,5.143,0.22300000000000003,3,0.223,0,1,1.3674100000000007,0.015904100000000008,1.598856245780178
2013,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,292121.99,0.542,,3.0081,2.425,0.542,12,0.542,1,0,0.5255500000000011,0.010675500000000011,1.0727889761990683
2013,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,26803.01,,0.201,5.666,5.361,0.201,3,0.201,0,1,1.2530599999999987,0.014540599999999987,1.461119021260937
