year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct,spread_pct_real,ref_pct,m_freq,inflation_rate,gdp_growth,unemployment_rate
2021,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7244180.07,,-0.54,1.3809,1.915,1.915,-0.54,3,1.98,1.95,10.89
2021,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14754622.84,,-0.567,1.2039,1.766,1.766,-0.567,3,2.26,3.62,11.77
2021,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,47664.51,,-0.54,1.8019,2.331,2.331,-0.54,3,1.94,2.88,10.6
2021,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,72827.3,,-0.538,2.1246,2.648,2.648,-0.538,3,1.57,2.28,10.23
2021,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,47366.83,,-0.547,2.17,2.701,2.701,-0.547,3,1.81,3.81,9.2
2021,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33047.16,-0.477,,6.3415,6.641,6.641,-0.477,12,4.34,1.49,10.43
2021,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17392.78,-0.481,,6.6803,6.965,6.965,-0.481,12,3.9,1.41,11.6
2021,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5381.32,-0.498,,18.6271,17.702,17.702,-0.498,12,10.33,-2.37,14.67
2021,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1743.18,-0.491,,18.5513,17.63,17.63,-0.49100000000000005,12,10.26,-2.21,12.58
2021,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9419225.07,,-0.538,1.4445,1.976,1.976,-0.538,3,1.83,2.32,12.71
2021,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18212.52,-0.484,,6.6778,6.966,6.966,-0.484,12,5.01,1.43,10.22
2021,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,92766.55,-0.487,,1.4487,1.926,1.926,-0.48700000000000004,12,1.0,3.32,9.91
2021,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,275208.91,-0.487,,1.5419,2.018,2.018,-0.48700000000000004,12,1.87,3.57,9.96
2021,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,156507.8,-0.487,,1.4487,1.926,1.926,-0.48700000000000004,12,1.61,3.79,9.46
2021,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2018.61,-0.491,,18.5513,17.63,17.63,-0.49100000000000005,12,9.88,-2.32,14.44
2021,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,14611.12,-0.487,,5.6942,6.038,6.038,-0.48700000000000004,12,4.42,1.83,10.19
2021,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5000.68,-0.505,,18.7365,17.802,17.802,-0.505,12,9.19,-1.03,12.94
2021,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,121087.48,,-0.567,1.7354,2.292,2.292,-0.567,3,2.97,2.65,10.56
2021,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,33011.48,,-0.54,1.8019,2.331,2.331,-0.54,3,1.58,3.73,9.11
2021,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1336978.58,,-0.55,1.3222,1.866,1.866,-0.55,3,2.39,3.17,10.7
2021,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,22415.29,,-0.567,1.7354,2.292,2.292,-0.567,3,1.68,3.2,10.41
2021,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,20919.88,-0.498,,7.0695,7.348,7.348,-0.498,12,5.27,2.2,10.36
2021,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13795.52,-0.484,,6.6778,6.966,6.966,-0.484,12,4.88,1.27,12.06
2021,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,343475.4,-0.477,,1.4634,1.931,1.931,-0.477,12,1.92,3.1,10.25
2021,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4893415.0,,-0.54,1.3809,1.915,1.915,-0.54,3,1.23,3.05,10.32
2021,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,80409.61,,-0.567,1.7354,2.292,2.292,-0.567,3,2.1,2.85,10.72
2021,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,23578.45,,-0.543,1.7974,2.33,2.33,-0.543,3,1.92,3.95,8.14
2021,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,294124.97,-0.492,,1.4468,1.929,1.929,-0.492,12,2.04,2.93,10.35
2021,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,372730.65,-0.484,,1.4623,1.937,1.937,-0.484,12,1.78,2.83,9.88
2021,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,20027.47,-0.505,,6.4257,6.749,6.749,-0.505,12,4.91,2.29,10.45
2021,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,63608.69,,-0.548,1.6751,2.214,2.214,-0.548,3,1.68,3.61,11.51
2021,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4199211.89,,-0.567,1.2039,1.766,1.766,-0.567,3,1.98,3.19,9.88
2021,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14954510.56,,-0.548,1.3275,1.87,1.87,-0.548,3,1.08,3.42,10.61
2021,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,311634.74,-0.484,,1.4623,1.937,1.937,-0.484,12,1.85,2.44,10.82
2021,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,45680.2,,-0.547,2.17,2.701,2.701,-0.547,3,1.73,3.47,9.88
2021,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,169645.6,-0.498,,1.5398,2.027,2.027,-0.498,12,1.87,2.12,10.67
2021,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32343.4,-0.505,,6.4257,6.749,6.749,-0.505,12,4.65,1.11,11.68
2021,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,316543.46,-0.487,,1.4487,1.926,1.926,-0.48700000000000004,12,1.83,2.47,9.09
2021,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2816.94,-0.498,,18.6271,17.702,17.702,-0.498,12,10.21,-2.09,14.09
2021,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,45568.42,,-0.539,1.846,2.374,2.374,-0.539,3,1.57,3.31,9.75
2021,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,64242.86,,-0.545,1.7296,2.265,2.265,-0.545,3,1.72,2.97,10.44
2021,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10022411.44,,-0.55,1.3222,1.866,1.866,-0.55,3,2.09,3.13,11.92
2021,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16265.98,-0.487,,6.5386,6.837,6.837,-0.48700000000000004,12,4.41,1.42,10.87
2021,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31766.72,-0.484,,6.6778,6.966,6.966,-0.484,12,3.85,1.04,11.89
2021,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,11696.26,-0.484,,6.6108,6.903,6.903,-0.484,12,3.91,1.57,11.68
2021,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,25527.45,-0.491,,6.761,7.051,7.051,-0.49100000000000005,12,4.55,1.93,11.39
2021,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2581525.14,,-0.55,1.3222,1.866,1.866,-0.55,3,2.1,3.66,11.06
2021,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,146606.11,,-0.539,1.846,2.374,2.374,-0.539,3,2.51,2.42,10.2
2021,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11459675.83,,-0.548,1.3275,1.87,1.87,-0.548,3,1.04,2.63,9.99
2021,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,121954.79,,-0.539,1.846,2.374,2.374,-0.539,3,2.1,2.56,9.04
2021,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,107180.14,,-0.548,1.6751,2.214,2.214,-0.548,3,1.54,3.26,11.14
2021,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,133078.97,,-0.582,1.6883,2.261,2.261,-0.582,3,2.31,2.56,10.42
2021,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4329.1,-0.501,,18.57,17.656,17.656,-0.501,12,9.77,-1.85,14.41
2021,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,66424.49,,-0.54,1.8019,2.331,2.331,-0.54,3,1.41,3.74,11.46
2021,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5870964.67,,-0.538,1.4445,1.976,1.976,-0.538,3,2.17,3.06,8.88
2021,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31812.9,-0.484,,6.6778,6.966,6.966,-0.484,12,3.96,1.43,12.24
2021,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,102567.98,-0.487,,1.4487,1.926,1.926,-0.48700000000000004,12,1.77,4.29,10.12
2021,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,117552.85,,-0.548,1.6751,2.214,2.214,-0.548,3,1.31,2.8,10.57
2021,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,6857.47,-0.477,,6.3415,6.641,6.641,-0.477,12,4.78,1.73,10.14
2021,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,229509.33,-0.484,,1.5231,1.997,1.997,-0.484,12,1.09,3.54,10.1
2021,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13506772.58,,-0.567,1.2039,1.766,1.766,-0.567,3,2.14,3.62,9.76
2021,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7680.65,-0.498,,7.0695,7.348,7.348,-0.498,12,4.09,1.65,10.98
2021,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,5189.47,-0.487,,5.6942,6.038,6.038,-0.48700000000000004,12,3.28,1.09,13.16
2021,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,121675.34,,-0.538,2.1246,2.648,2.648,-0.538,3,1.72,2.67,9.32
2021,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1982.37,-0.502,,18.416,17.525,17.525,-0.502,12,10.32,-1.99,12.56
2021,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,9151.52,-0.477,,6.3415,6.641,6.641,-0.477,12,3.71,1.63,10.98
2021,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7214482.71,,-0.539,1.2622,1.796,1.796,-0.539,3,1.67,2.64,10.46
2021,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31392.8,-0.484,,6.6108,6.903,6.903,-0.484,12,4.11,2.16,12.08
2021,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13818664.7,,-0.547,1.1203,1.663,1.663,-0.547,3,2.01,3.66,10.13
2021,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,30257.72,-0.481,,6.6803,6.965,6.965,-0.481,12,5.39,2.35,10.43
2021,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9592114.01,,-0.541,1.1229,1.66,1.66,-0.541,3,2.27,2.17,10.7
2021,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6023791.01,,-0.543,1.3149,1.852,1.852,-0.543,3,0.88,3.07,8.08
2021,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,21841.08,-0.501,,6.346,6.67,6.67,-0.501,12,4.74,0.94,10.07
2021,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10704816.05,,-0.582,1.037,1.615,1.615,-0.582,3,1.93,2.29,11.11
2021,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3460.01,-0.498,,18.6271,17.702,17.702,-0.498,12,10.33,-2.17,13.31
2021,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4910.38,-0.498,,18.6271,17.702,17.702,-0.498,12,10.6,-1.83,13.46
2021,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14870823.69,,-0.55,1.3222,1.866,1.866,-0.55,3,2.75,3.06,9.92
2021,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,175911.81,-0.477,,1.4634,1.931,1.931,-0.477,12,1.49,1.95,10.4
2021,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,15473.54,-0.484,,6.6108,6.903,6.903,-0.484,12,4.58,1.19,11.19
2021,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,39426.0,,-0.543,1.7974,2.33,2.33,-0.543,3,1.69,3.24,9.13
2021,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23944.73,-0.498,,7.0695,7.348,7.348,-0.498,12,5.95,1.17,12.24
2021,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,19799.1,-0.491,,6.761,7.051,7.051,-0.49100000000000005,12,5.1,1.03,10.64
2021,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,27679.58,,-0.539,1.846,2.374,2.374,-0.539,3,2.02,2.26,10.15
2022,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6733852.33,,2.063,3.2616,1.164,1.164,2.063,3,2.11,2.96,12.53
2022,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18652.51,-0.477,,6.6021,6.887,6.887,-0.477,12,5.18,1.67,11.82
2022,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1418.36,0.013,,18.1406,16.774,16.774,0.013,12,10.24,-2.15,14.29
2022,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4415.38,0.992,,18.2151,15.859,15.859,0.992,12,10.05,-1.87,15.02
2022,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,15052.66,0.013,,6.6513,6.444,6.444,0.013,12,4.85,1.25,11.11
2022,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,9582.65,-0.237,,6.5526,6.601,6.601,-0.23699999999999996,12,4.45,1.54,10.78
2022,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,136117.89,-0.477,,1.4393,1.907,1.907,-0.477,12,1.84,2.59,11.18
2022,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2795738.47,,1.011,2.1841,1.157,1.157,1.011,3,1.81,3.41,11.21
2022,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,97016.53,,-0.56,1.9182,2.466,2.466,-0.56,3,2.17,3.1,9.32
2022,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31164.97,0.287,,6.6443,6.163,6.163,0.287,12,4.68,1.24,11.38
2022,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1046558.52,,-0.239,1.2833,1.517,1.517,-0.239,3,0.72,3.05,11.27
2022,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22944.08,0.287,,6.6443,6.163,6.163,0.287,12,3.96,0.59,13.32
2022,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,198924.56,0.013,,1.5467,1.523,1.523,0.013,12,1.34,2.2,10.03
2022,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13130587.98,,-0.532,0.8265,1.356,1.356,-0.532,3,1.48,2.52,11.14
2022,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,118553.88,,-0.386,1.7628,2.139,2.139,-0.386,3,1.89,2.65,9.75
2022,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1730.31,3.018,,17.9923,13.642,13.642,3.018,12,9.57,-1.56,14.55
2022,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1101714.4,,-0.239,1.2833,1.517,1.517,-0.239,3,1.91,2.68,9.99
2022,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,202305.43,2.828,,2.7354,-0.126,-0.126,2.828,12,2.4,2.75,10.68
2022,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10710356.39,,0.395,1.2654,0.865,0.865,0.395,3,0.86,3.41,10.5
2022,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,12074.06,1.249,,7.0919,5.622,5.622,1.249,12,4.14,0.94,11.08
2022,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7865.86,3.018,,7.1253,3.885,3.885,3.018,12,4.77,1.63,11.18
2022,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14079730.08,,2.063,3.2616,1.164,1.164,2.063,3,2.66,2.9,11.23
2022,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,199788.43,0.287,,1.6487,1.349,1.349,0.287,12,2.55,2.9,10.36
2022,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,96854.53,2.233,,2.2211,-0.034,-0.034,2.233,12,2.3,3.48,10.82
2022,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,30804.63,,0.037,1.991,1.941,1.941,0.037,3,1.97,2.86,10.06
2022,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,386870.22,2.629,,2.5434,-0.115,-0.115,2.629,12,2.01,3.28,9.54
2022,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3927570.29,,1.825,2.9037,1.051,1.051,1.825,3,2.72,2.8,9.95
2022,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,58081.99,,0.037,1.991,1.941,1.941,0.037,3,1.49,3.4,9.37
2022,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2379.2,0.013,,18.1406,16.774,16.774,0.013,12,10.33,-1.52,12.21
2022,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,288793.14,-0.237,,1.5361,1.762,1.762,-0.23699999999999996,12,1.91,3.08,9.79
2022,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14938689.13,,-0.532,0.8265,1.356,1.356,-0.532,3,0.66,3.5,8.93
2022,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,118172.76,0.992,,1.8029,0.796,0.796,0.992,12,2.16,3.35,10.25
2022,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,28283.53,2.233,,6.9841,4.537,4.537,2.233,12,4.81,0.8,10.3
2022,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,239123.92,2.828,,2.7354,-0.126,-0.126,2.828,12,2.8,2.25,10.62
2022,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4421.12,-0.237,,18.0759,16.968,16.968,-0.23699999999999996,12,9.53,-1.76,14.55
2022,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,25875.05,-0.335,,6.2726,6.434,6.434,-0.335,12,4.98,1.36,9.35
2022,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,255901.3,0.013,,1.5467,1.523,1.523,0.013,12,1.53,3.07,10.01
2022,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11491762.94,,-0.495,0.9937,1.485,1.485,-0.49499999999999994,3,1.15,3.1,10.89
2022,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1353848.49,,2.063,3.2616,1.164,1.164,2.063,3,3.28,2.68,10.3
2022,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,15933.96,0.852,,6.589,5.546,5.546,0.852,12,4.43,1.1,11.04
2022,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13471.29,3.018,,7.1253,3.885,3.885,3.018,12,4.05,1.84,12.33
2022,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4303.98,0.287,,18.1299,16.491,16.491,0.287,12,10.68,-1.41,13.85
2022,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1048.63,-0.335,,18.1988,17.172,17.172,-0.335,12,10.22,-1.79,12.81
2022,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4808.81,3.018,,17.9923,13.642,13.642,3.018,12,9.42,-1.14,14.55
2022,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,28147.47,0.013,,6.6513,6.444,6.444,0.013,12,4.56,1.31,11.38
2022,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4036.92,0.287,,18.1299,16.491,16.491,0.287,12,10.25,-2.91,12.93
2022,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,104937.81,0.013,,1.5467,1.523,1.523,0.013,12,1.89,2.77,8.77
